main,description,temp,visibility,wind_speed,wind_direction,clouds,datetime
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678551407
Rain,light rain,279.39,5965.0,4.02,148.0,100.0,1678551708
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678552009
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678552310
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678552611
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678552912
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678553213
Clouds,broken clouds,279.54,6000.0,8.23,140.0,75.0,1678553514
Clouds,broken clouds,279.61,4000.0,6.69,140.0,75.0,1678553815
Clouds,broken clouds,279.61,4000.0,6.69,140.0,75.0,1678554116
Clouds,broken clouds,279.61,4000.0,6.69,140.0,75.0,1678554417
Clouds,broken clouds,279.61,4000.0,6.69,140.0,75.0,1678554718
Clouds,broken clouds,279.67,3000.0,5.66,140.0,75.0,1678555019
Clouds,broken clouds,279.67,3000.0,5.66,140.0,75.0,1678555320
Clouds,broken clouds,279.67,3000.0,5.66,140.0,75.0,1678555621
Clouds,broken clouds,279.67,3000.0,5.66,140.0,75.0,1678555922
Clouds,broken clouds,279.78,3000.0,5.66,140.0,75.0,1678556223
Clouds,broken clouds,279.78,3000.0,5.66,140.0,75.0,1678556524
Clouds,broken clouds,279.89,6000.0,4.63,150.0,75.0,1678556825
Clouds,broken clouds,279.89,6000.0,4.63,150.0,75.0,1678557126
Clouds,broken clouds,279.89,6000.0,4.63,150.0,75.0,1678557427
Clouds,broken clouds,279.89,6000.0,4.63,150.0,75.0,1678557728
Clouds,broken clouds,279.9,6000.0,4.63,150.0,75.0,1678558029
Clouds,broken clouds,279.9,6000.0,4.63,150.0,75.0,1678558330
Clouds,broken clouds,280.07,6000.0,4.63,150.0,75.0,1678558631
Clouds,broken clouds,280.07,6000.0,4.63,150.0,75.0,1678558933
Clouds,broken clouds,280.07,6000.0,4.63,150.0,75.0,1678559234
Clouds,broken clouds,280.14,6000.0,4.02,266.0,75.0,1678559534
Clouds,broken clouds,280.14,6000.0,4.02,266.0,75.0,1678559835
Clouds,broken clouds,280.7,6000.0,8.23,220.0,75.0,1678560136
Clouds,broken clouds,280.7,6000.0,8.23,220.0,75.0,1678560437
Clouds,broken clouds,281.35,5000.0,8.23,220.0,75.0,1678560738
Clouds,broken clouds,281.35,5000.0,8.23,220.0,75.0,1678561039
Clouds,broken clouds,281.41,5000.0,8.23,220.0,75.0,1678561340
Clouds,broken clouds,281.94,5000.0,4.02,274.0,75.0,1678561641
Clouds,broken clouds,281.89,5000.0,4.02,274.0,75.0,1678561942
Clouds,broken clouds,281.94,5000.0,4.02,274.0,75.0,1678562243
Clouds,broken clouds,282.9,5000.0,7.72,240.0,75.0,1678562544
Clouds,broken clouds,282.97,5000.0,7.72,240.0,75.0,1678562845
Clouds,broken clouds,282.78,5000.0,7.72,240.0,75.0,1678563146
Clouds,broken clouds,282.78,5000.0,7.72,240.0,75.0,1678563447
Clouds,broken clouds,282.78,5000.0,7.72,240.0,75.0,1678563748
Clouds,broken clouds,282.78,5000.0,7.72,240.0,75.0,1678564049
Clouds,broken clouds,283.22,5000.0,7.72,240.0,75.0,1678564350
Clouds,broken clouds,283.22,5000.0,7.72,240.0,75.0,1678564651
Clouds,broken clouds,283.16,5000.0,7.72,240.0,75.0,1678564952
Clouds,broken clouds,283.12,5000.0,5.66,260.0,75.0,1678565253
Clouds,broken clouds,283.12,5000.0,5.66,260.0,75.0,1678565554
Clouds,broken clouds,283.12,5000.0,5.66,260.0,75.0,1678565855
Clouds,broken clouds,283.19,7000.0,8.75,250.0,75.0,1678566156
Clouds,broken clouds,283.19,7000.0,8.75,250.0,75.0,1678566457
Clouds,broken clouds,283.31,7000.0,8.75,250.0,75.0,1678566758
Clouds,broken clouds,283.31,7000.0,8.75,250.0,75.0,1678567059
Clouds,broken clouds,283.31,7000.0,8.75,250.0,75.0,1678567360
Clouds,broken clouds,283.31,10000.0,8.75,250.0,75.0,1678567661
Clouds,broken clouds,283.31,10000.0,8.75,250.0,75.0,1678567962
Clouds,broken clouds,283.19,10000.0,8.75,250.0,75.0,1678568263
Clouds,broken clouds,283.19,10000.0,8.75,250.0,75.0,1678568564
Clouds,broken clouds,283.14,10000.0,5.14,260.0,75.0,1678568865
Clouds,broken clouds,283.14,10000.0,5.14,260.0,75.0,1678569166
Clouds,broken clouds,283.19,10000.0,9.77,250.0,75.0,1678569467
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678569768
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678570069
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678570370
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678570671
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678570972
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678571273
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678571574
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678571875
Clouds,broken clouds,283.12,10000.0,9.77,250.0,75.0,1678572176
Clouds,broken clouds,283.07,10000.0,6.17,250.0,75.0,1678572477
Clouds,broken clouds,283.07,10000.0,6.17,250.0,75.0,1678572778
Clouds,broken clouds,283.07,10000.0,6.17,250.0,75.0,1678573079
Drizzle,light intensity drizzle,283.04,10000.0,8.75,240.0,75.0,1678573380
Drizzle,light intensity drizzle,283.04,10000.0,8.75,240.0,75.0,1678573682
Drizzle,light intensity drizzle,283.04,10000.0,8.75,240.0,75.0,1678573983
Drizzle,light intensity drizzle,283.1,10000.0,8.75,240.0,75.0,1678574284
Drizzle,light intensity drizzle,283.1,10000.0,8.75,240.0,75.0,1678574585
Drizzle,light intensity drizzle,283.1,10000.0,8.75,240.0,75.0,1678574886
Clouds,broken clouds,282.91,10000.0,8.75,240.0,75.0,1678575187
Clouds,broken clouds,282.96,10000.0,8.75,240.0,75.0,1678575488
Clouds,broken clouds,282.83,10000.0,7.2,250.0,75.0,1678575789
Clouds,broken clouds,282.83,10000.0,7.2,250.0,75.0,1678576090
Clouds,broken clouds,282.77,10000.0,7.2,250.0,75.0,1678576391
Clouds,broken clouds,282.77,10000.0,7.2,250.0,75.0,1678576692
Drizzle,light intensity drizzle,282.76,5000.0,9.77,250.0,75.0,1678576993
Drizzle,light intensity drizzle,282.76,5000.0,9.77,250.0,75.0,1678577294
Drizzle,light intensity drizzle,282.63,5000.0,9.77,250.0,75.0,1678577595
Drizzle,light intensity drizzle,282.76,5000.0,9.77,250.0,75.0,1678577896
Drizzle,light intensity drizzle,282.63,5000.0,9.77,250.0,75.0,1678578197
Drizzle,light intensity drizzle,282.63,5000.0,9.77,250.0,75.0,1678578498
Drizzle,light intensity drizzle,282.63,5000.0,9.77,250.0,75.0,1678578799
Clouds,broken clouds,282.63,10000.0,9.77,250.0,75.0,1678579100
Clouds,broken clouds,282.56,10000.0,7.2,250.0,75.0,1678579401
Clouds,broken clouds,282.56,10000.0,7.2,250.0,75.0,1678579702
Clouds,broken clouds,282.56,10000.0,7.2,250.0,75.0,1678580003
Clouds,broken clouds,282.56,10000.0,7.2,250.0,75.0,1678580304
Clouds,scattered clouds,282.5,10000.0,8.23,240.0,40.0,1678580605
Clouds,scattered clouds,282.5,10000.0,8.23,240.0,40.0,1678580905
Clouds,scattered clouds,282.5,10000.0,8.23,240.0,40.0,1678581206
Clouds,scattered clouds,282.46,10000.0,8.23,240.0,40.0,1678581507
Clouds,scattered clouds,282.46,10000.0,8.23,240.0,40.0,1678581808
Clouds,broken clouds,282.46,10000.0,8.23,240.0,75.0,1678582109
Clouds,broken clouds,282.46,10000.0,8.23,240.0,75.0,1678582410
Clouds,broken clouds,282.46,10000.0,8.23,240.0,75.0,1678582711
Clouds,broken clouds,282.46,10000.0,8.23,240.0,75.0,1678583012
Clouds,broken clouds,282.31,10000.0,5.66,250.0,75.0,1678583313
Clouds,broken clouds,282.31,10000.0,5.66,250.0,75.0,1678583614
Drizzle,light intensity drizzle,282.46,10000.0,8.75,240.0,75.0,1678583915
Drizzle,light intensity drizzle,282.46,10000.0,8.75,240.0,75.0,1678584216
Drizzle,light intensity drizzle,282.46,10000.0,8.75,240.0,75.0,1678584517
Drizzle,light intensity drizzle,282.46,10000.0,8.75,240.0,75.0,1678584843
Drizzle,light intensity drizzle,282.46,10000.0,8.75,240.0,75.0,1678585144
Clouds,broken clouds,282.46,10000.0,8.75,240.0,75.0,1678585445
Clouds,broken clouds,282.46,10000.0,8.75,240.0,75.0,1678585746
Clouds,broken clouds,282.46,10000.0,8.75,240.0,75.0,1678586047
Clouds,broken clouds,282.46,10000.0,8.75,240.0,75.0,1678586348
Clouds,broken clouds,282.46,10000.0,8.75,240.0,75.0,1678586649
Clouds,broken clouds,282.37,10000.0,6.69,250.0,75.0,1678586950
Clouds,broken clouds,282.31,10000.0,6.69,250.0,75.0,1678587251
Clouds,broken clouds,282.31,10000.0,6.69,250.0,75.0,1678587552
Drizzle,light intensity drizzle,282.3,10000.0,9.26,240.0,75.0,1678587853
Drizzle,light intensity drizzle,282.24,10000.0,9.26,240.0,75.0,1678588154
Drizzle,light intensity drizzle,282.24,10000.0,9.26,240.0,75.0,1678588455
Drizzle,light intensity drizzle,282.09,10000.0,9.26,240.0,75.0,1678588756
Drizzle,light intensity drizzle,282.09,10000.0,9.26,240.0,75.0,1678589057
Clouds,broken clouds,281.97,10000.0,9.26,240.0,75.0,1678589358
Clouds,broken clouds,281.97,10000.0,9.26,240.0,75.0,1678589659
Clouds,broken clouds,281.97,10000.0,9.26,240.0,75.0,1678589960
Clouds,broken clouds,281.97,10000.0,9.26,240.0,75.0,1678590261
Clouds,broken clouds,282.0,10000.0,7.72,250.0,75.0,1678590562
Clouds,broken clouds,282.0,10000.0,7.72,250.0,75.0,1678590863
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678591164
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678591465
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678591766
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678592067
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678592368
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678592669
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678592970
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678593271
Clouds,broken clouds,282.09,10000.0,8.23,240.0,75.0,1678593572
Clouds,broken clouds,282.0,10000.0,5.66,250.0,75.0,1678593873
Clouds,broken clouds,282.0,10000.0,5.66,250.0,75.0,1678594174
Clouds,broken clouds,282.0,10000.0,5.66,250.0,75.0,1678594475
Clouds,broken clouds,282.0,10000.0,5.66,250.0,75.0,1678594776
Clouds,few clouds,281.86,10000.0,7.72,220.0,20.0,1678595077
Clouds,few clouds,281.86,10000.0,7.72,220.0,20.0,1678595378
Clouds,few clouds,281.86,10000.0,7.72,220.0,20.0,1678595679
Clouds,few clouds,281.86,10000.0,7.72,220.0,20.0,1678595980
Clouds,few clouds,281.86,10000.0,7.72,220.0,20.0,1678596281
Clouds,broken clouds,281.88,10000.0,7.72,220.0,75.0,1678596582
Clouds,broken clouds,281.88,10000.0,7.72,220.0,75.0,1678596883
Clouds,broken clouds,281.88,10000.0,7.72,220.0,75.0,1678597184
Clouds,broken clouds,281.88,10000.0,7.72,220.0,75.0,1678597484
Clouds,broken clouds,281.74,10000.0,4.47,267.0,75.0,1678597786
Clouds,broken clouds,281.74,10000.0,4.47,267.0,75.0,1678598086
Clouds,broken clouds,281.74,10000.0,4.47,267.0,75.0,1678598387
Clouds,broken clouds,281.86,10000.0,9.26,230.0,75.0,1678598688
Clouds,broken clouds,281.86,10000.0,9.26,230.0,75.0,1678598989
Clouds,broken clouds,281.86,10000.0,9.26,230.0,75.0,1678599290
Clouds,broken clouds,281.61,10000.0,9.26,230.0,75.0,1678599591
Clouds,broken clouds,281.61,10000.0,9.26,230.0,75.0,1678599892
Clouds,broken clouds,281.61,10000.0,9.26,230.0,75.0,1678600193
Clouds,broken clouds,281.86,10000.0,9.26,230.0,75.0,1678600494
Clouds,broken clouds,281.86,10000.0,9.26,230.0,75.0,1678600795
Clouds,broken clouds,281.86,10000.0,9.26,230.0,75.0,1678601096
Clouds,broken clouds,281.74,10000.0,4.12,240.0,75.0,1678601397
Clouds,broken clouds,281.74,10000.0,4.12,240.0,75.0,1678601698
Clouds,broken clouds,281.74,10000.0,4.47,245.0,75.0,1678601999
Clouds,broken clouds,281.86,10000.0,7.2,220.0,75.0,1678602300
Clouds,broken clouds,281.86,10000.0,7.2,220.0,75.0,1678602602
Clouds,broken clouds,281.86,10000.0,7.2,220.0,75.0,1678602903
Clouds,broken clouds,281.86,10000.0,7.2,220.0,75.0,1678603204
Clouds,broken clouds,281.86,10000.0,7.2,220.0,75.0,1678603505
Clouds,broken clouds,281.86,10000.0,7.2,220.0,75.0,1678603806
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678604107
Clouds,broken clouds,281.77,10000.0,7.2,220.0,75.0,1678604408
Clouds,broken clouds,281.68,10000.0,3.6,220.0,75.0,1678604709
Clouds,broken clouds,281.68,10000.0,3.6,220.0,75.0,1678605010
Clouds,broken clouds,281.68,10000.0,3.6,220.0,75.0,1678605311
Clouds,broken clouds,281.68,10000.0,3.6,220.0,75.0,1678605612
Clouds,broken clouds,281.77,10000.0,7.2,220.0,75.0,1678605913
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678606214
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678606516
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678606816
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678607118
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678607419
Clouds,broken clouds,281.73,10000.0,7.2,220.0,75.0,1678607720
Clouds,broken clouds,281.81,10000.0,7.2,220.0,75.0,1678608020
Clouds,broken clouds,281.81,10000.0,7.2,220.0,75.0,1678608321
Clouds,broken clouds,281.83,10000.0,4.63,220.0,75.0,1678608622
Clouds,broken clouds,281.83,10000.0,4.63,220.0,75.0,1678608923
Clouds,broken clouds,282.0,10000.0,7.72,220.0,75.0,1678609224
Clouds,broken clouds,282.0,10000.0,7.72,220.0,75.0,1678609525
Clouds,broken clouds,282.0,10000.0,7.72,220.0,75.0,1678609826
Clouds,broken clouds,282.0,10000.0,7.72,220.0,75.0,1678610127
Clouds,broken clouds,282.15,10000.0,7.72,220.0,75.0,1678610428
Clouds,broken clouds,282.15,10000.0,7.72,220.0,75.0,1678610729
Clouds,broken clouds,282.15,10000.0,7.72,220.0,75.0,1678611030
Clouds,broken clouds,282.28,10000.0,7.72,220.0,75.0,1678611331
Clouds,broken clouds,282.35,10000.0,4.12,210.0,75.0,1678611632
Clouds,broken clouds,282.28,10000.0,7.72,220.0,75.0,1678611933
Clouds,overcast clouds,282.9,10000.0,3.13,166.0,90.0,1678612234
Clouds,overcast clouds,282.9,10000.0,3.13,166.0,90.0,1678612535
Clouds,broken clouds,283.02,10000.0,6.69,220.0,75.0,1678612836
Clouds,broken clouds,283.02,10000.0,6.69,220.0,75.0,1678613137
Clouds,broken clouds,283.16,10000.0,6.69,220.0,75.0,1678613438
Clouds,broken clouds,283.16,10000.0,6.69,220.0,75.0,1678613739
Clouds,broken clouds,283.16,10000.0,6.69,220.0,75.0,1678614040
Clouds,broken clouds,283.16,10000.0,6.69,220.0,75.0,1678614341
Clouds,broken clouds,283.16,10000.0,6.69,220.0,75.0,1678614642
Clouds,broken clouds,283.31,10000.0,6.69,220.0,75.0,1678614943
Clouds,broken clouds,283.53,10000.0,6.69,220.0,75.0,1678615244
Clouds,broken clouds,283.8,10000.0,3.6,220.0,75.0,1678615545
Clouds,broken clouds,283.96,10000.0,3.6,220.0,75.0,1678615846
Clouds,broken clouds,283.96,10000.0,3.6,220.0,75.0,1678616147
Clouds,broken clouds,284.38,10000.0,5.14,210.0,75.0,1678616448
Clouds,broken clouds,284.59,10000.0,5.14,210.0,75.0,1678616749
Clouds,broken clouds,284.59,10000.0,5.14,210.0,75.0,1678617050
Clouds,broken clouds,285.04,10000.0,5.14,210.0,75.0,1678617351
Clouds,broken clouds,285.04,10000.0,5.14,210.0,75.0,1678617652
Clouds,broken clouds,285.7,10000.0,5.14,180.0,75.0,1678617953
Clouds,broken clouds,285.94,10000.0,5.14,180.0,75.0,1678618254
Clouds,broken clouds,285.94,10000.0,5.14,180.0,75.0,1678618555
Clouds,broken clouds,285.87,10000.0,5.14,180.0,75.0,1678618856
Clouds,broken clouds,285.87,10000.0,5.14,180.0,75.0,1678619156
Clouds,broken clouds,285.67,10000.0,5.14,180.0,75.0,1678619457
Clouds,broken clouds,285.67,10000.0,5.14,180.0,75.0,1678619758
Clouds,broken clouds,285.67,10000.0,7.2,210.0,75.0,1678620059
Clouds,broken clouds,285.74,10000.0,7.2,210.0,75.0,1678620361
Clouds,broken clouds,285.74,10000.0,7.2,210.0,75.0,1678620662
Clouds,broken clouds,285.85,10000.0,7.2,210.0,75.0,1678620963
Clouds,broken clouds,285.85,10000.0,7.2,210.0,75.0,1678621264
Clouds,broken clouds,285.96,10000.0,7.2,210.0,75.0,1678621565
Clouds,broken clouds,285.85,10000.0,7.2,210.0,75.0,1678621866
Clouds,broken clouds,285.96,10000.0,7.2,210.0,75.0,1678622167
Clouds,broken clouds,285.99,10000.0,6.17,200.0,75.0,1678622468
Clouds,broken clouds,285.99,10000.0,6.17,200.0,75.0,1678622769
Clouds,broken clouds,285.99,10000.0,6.17,200.0,75.0,1678623070
Clouds,broken clouds,285.99,10000.0,6.17,200.0,75.0,1678623371
Clouds,broken clouds,285.99,10000.0,6.17,200.0,75.0,1678623672
Clouds,broken clouds,285.99,10000.0,6.17,200.0,75.0,1678623973
Clouds,broken clouds,285.5,10000.0,8.23,210.0,75.0,1678624274
Clouds,broken clouds,285.55,10000.0,8.23,210.0,75.0,1678624575
Clouds,broken clouds,285.55,10000.0,8.23,210.0,75.0,1678624876
Clouds,broken clouds,285.6,10000.0,8.23,210.0,75.0,1678625177
Clouds,broken clouds,285.69,10000.0,8.23,210.0,75.0,1678625478
Clouds,broken clouds,285.76,10000.0,8.23,210.0,75.0,1678625779
Clouds,broken clouds,286.0,10000.0,7.72,210.0,75.0,1678626080
Clouds,broken clouds,286.0,10000.0,7.72,210.0,75.0,1678626381
Clouds,broken clouds,286.0,10000.0,7.72,210.0,75.0,1678626682
Clouds,broken clouds,286.0,10000.0,7.72,210.0,75.0,1678626983
Clouds,broken clouds,286.12,10000.0,9.26,220.0,75.0,1678627284
Clouds,broken clouds,286.07,10000.0,9.26,220.0,75.0,1678627585
Clouds,broken clouds,286.12,10000.0,9.26,220.0,75.0,1678627886
Clouds,broken clouds,286.12,10000.0,9.26,220.0,75.0,1678628187
Clouds,broken clouds,286.28,10000.0,9.26,220.0,75.0,1678628488
Clouds,broken clouds,286.28,10000.0,9.26,220.0,75.0,1678628789
Clouds,broken clouds,286.03,10000.0,9.26,220.0,75.0,1678629090
Clouds,broken clouds,286.03,10000.0,9.26,220.0,75.0,1678629391
Clouds,broken clouds,286.0,10000.0,7.2,210.0,75.0,1678629692
Clouds,broken clouds,286.0,10000.0,7.2,210.0,75.0,1678629993
Clouds,broken clouds,286.0,10000.0,7.2,210.0,75.0,1678630294
Clouds,broken clouds,285.86,10000.0,9.26,210.0,75.0,1678630595
Clouds,broken clouds,285.91,10000.0,9.26,210.0,75.0,1678630896
Clouds,broken clouds,285.91,10000.0,9.26,210.0,75.0,1678631197
Clouds,broken clouds,285.91,10000.0,9.26,210.0,75.0,1678631498
Clouds,broken clouds,285.91,10000.0,9.26,210.0,75.0,1678631799
Clouds,broken clouds,285.86,10000.0,9.26,210.0,75.0,1678632125
Clouds,broken clouds,285.86,10000.0,9.26,210.0,75.0,1678632426
Clouds,broken clouds,285.92,10000.0,9.26,210.0,75.0,1678632727
Clouds,broken clouds,285.92,10000.0,9.26,210.0,75.0,1678633027
Clouds,broken clouds,285.86,10000.0,9.26,210.0,75.0,1678633328
Clouds,broken clouds,285.86,10000.0,9.26,210.0,75.0,1678633629
Clouds,broken clouds,285.93,10000.0,5.66,210.0,75.0,1678633930
Clouds,broken clouds,285.93,10000.0,5.66,210.0,75.0,1678634231
Clouds,broken clouds,285.92,10000.0,9.26,210.0,75.0,1678634532
Clouds,broken clouds,285.92,10000.0,9.26,210.0,75.0,1678634833
Clouds,broken clouds,285.95,10000.0,9.26,210.0,75.0,1678635134
Clouds,broken clouds,285.95,10000.0,9.26,210.0,75.0,1678635435
Clouds,broken clouds,285.95,10000.0,9.26,210.0,75.0,1678635736
Clouds,broken clouds,285.91,10000.0,9.26,210.0,75.0,1678636037
Clouds,broken clouds,285.63,10000.0,9.26,210.0,75.0,1678636338
Clouds,broken clouds,285.63,10000.0,9.26,210.0,75.0,1678636639
Clouds,broken clouds,285.63,10000.0,9.26,210.0,75.0,1678636940
Clouds,broken clouds,285.63,10000.0,9.26,210.0,75.0,1678637241
Clouds,broken clouds,285.64,10000.0,7.2,200.0,75.0,1678637542
Clouds,broken clouds,285.64,10000.0,7.2,200.0,75.0,1678637843
Clouds,broken clouds,285.5,10000.0,5.66,210.0,75.0,1678638145
Clouds,broken clouds,285.5,10000.0,5.66,210.0,75.0,1678638445
Rain,light rain,285.38,10000.0,8.75,210.0,75.0,1678638747
Clouds,broken clouds,285.5,10000.0,5.66,210.0,75.0,1678639048
Rain,light rain,285.33,10000.0,8.75,210.0,75.0,1678639349
Rain,light rain,285.47,10000.0,8.75,210.0,75.0,1678639650
Rain,moderate rain,285.68,10000.0,8.75,210.0,75.0,1678639951
Rain,light rain,285.68,10000.0,8.75,210.0,75.0,1678640252
Rain,light rain,285.68,10000.0,8.75,210.0,75.0,1678640578
Rain,light rain,285.79,10000.0,6.69,200.0,75.0,1678640879
Rain,light rain,285.79,10000.0,6.69,200.0,75.0,1678641179
Rain,light rain,285.79,10000.0,6.69,200.0,75.0,1678641481
Rain,light rain,285.54,10000.0,7.2,200.0,75.0,1678641782
Rain,light rain,285.54,10000.0,7.2,200.0,75.0,1678642083
Rain,light rain,285.54,10000.0,7.2,200.0,75.0,1678642384
Rain,light rain,285.54,10000.0,7.2,200.0,75.0,1678642685
Rain,light rain,285.54,10000.0,7.2,200.0,75.0,1678642986
Rain,moderate rain,285.44,10000.0,7.2,200.0,75.0,1678643287
Rain,moderate rain,285.44,10000.0,7.2,200.0,75.0,1678643588
Rain,moderate rain,285.33,10000.0,7.2,200.0,75.0,1678643889
Rain,light rain,285.33,10000.0,7.2,200.0,75.0,1678644190
Rain,light rain,285.33,10000.0,7.2,200.0,75.0,1678644491
Rain,light rain,285.13,10000.0,4.63,190.0,75.0,1678644792
Clouds,broken clouds,285.02,10000.0,5.14,200.0,75.0,1678645093
Clouds,broken clouds,284.6,10000.0,5.14,200.0,75.0,1678645394
Clouds,broken clouds,284.6,10000.0,5.14,200.0,75.0,1678645695
Clouds,broken clouds,284.39,10000.0,5.14,200.0,75.0,1678645996
Clouds,broken clouds,284.39,10000.0,5.14,200.0,75.0,1678646297
Rain,light rain,284.24,10000.0,5.14,200.0,75.0,1678646598
Rain,light rain,284.24,10000.0,5.14,200.0,75.0,1678646899
Rain,light rain,284.38,10000.0,5.14,200.0,75.0,1678647200
Rain,light rain,284.38,10000.0,5.14,200.0,75.0,1678647501
Rain,light rain,284.38,10000.0,5.14,200.0,75.0,1678647802
Rain,light rain,284.42,10000.0,3.09,130.0,75.0,1678648102
Rain,light rain,284.42,10000.0,3.09,130.0,75.0,1678648403
Rain,moderate rain,284.42,10000.0,3.09,130.0,75.0,1678648704
Rain,light rain,284.45,10000.0,3.6,130.0,75.0,1678649005
Rain,light rain,284.45,10000.0,3.6,130.0,75.0,1678649306
Rain,light rain,284.45,10000.0,3.6,130.0,75.0,1678649607
Rain,light rain,284.45,10000.0,3.6,130.0,75.0,1678649908
Rain,light rain,284.45,10000.0,3.6,130.0,75.0,1678650209
Rain,light rain,284.45,7000.0,3.6,130.0,75.0,1678650510
Rain,moderate rain,284.23,7000.0,3.6,130.0,75.0,1678650811
Rain,moderate rain,284.23,7000.0,3.6,130.0,75.0,1678651112
Rain,light rain,284.19,7000.0,3.6,130.0,75.0,1678651413
Rain,light rain,284.19,7000.0,3.6,130.0,75.0,1678651714
Rain,moderate rain,284.19,7000.0,3.6,130.0,75.0,1678652015
Rain,moderate rain,284.19,7000.0,3.6,130.0,75.0,1678652316
Rain,moderate rain,284.16,8000.0,7.2,210.0,75.0,1678652617
Rain,light rain,284.3,8000.0,7.2,210.0,75.0,1678652943
Rain,light rain,284.3,8000.0,7.2,210.0,75.0,1678653244
Rain,light rain,284.22,8000.0,7.2,210.0,75.0,1678653545
Clouds,broken clouds,284.44,8000.0,7.2,210.0,75.0,1678653846
Clouds,broken clouds,284.44,8000.0,7.2,210.0,75.0,1678654147
Clouds,broken clouds,284.44,8000.0,7.2,210.0,75.0,1678654448
Clouds,broken clouds,284.44,8000.0,7.2,210.0,75.0,1678654749
Clouds,broken clouds,284.44,8000.0,7.2,210.0,75.0,1678655050
Clouds,broken clouds,284.18,8000.0,2.68,49.0,75.0,1678655351
Clouds,broken clouds,284.18,8000.0,2.68,49.0,75.0,1678655652
Clouds,broken clouds,284.18,8000.0,2.68,49.0,75.0,1678655953
Clouds,broken clouds,284.77,8000.0,7.72,220.0,75.0,1678656254
Clouds,broken clouds,284.77,8000.0,7.72,220.0,75.0,1678656555
Clouds,broken clouds,284.58,8000.0,7.72,220.0,75.0,1678656856
Clouds,broken clouds,284.58,8000.0,7.72,220.0,75.0,1678657157
Clouds,broken clouds,284.86,8000.0,7.72,220.0,75.0,1678657458
Clouds,broken clouds,284.86,8000.0,7.72,220.0,75.0,1678657759
Rain,light rain,285.44,10000.0,7.72,220.0,75.0,1678658060
Rain,moderate rain,285.51,10000.0,7.72,220.0,75.0,1678658361
Rain,moderate rain,285.49,10000.0,5.14,190.0,75.0,1678658662
Rain,moderate rain,285.62,10000.0,5.14,190.0,75.0,1678658963
Rain,moderate rain,285.62,10000.0,5.14,190.0,75.0,1678659264
Rain,moderate rain,285.62,10000.0,5.14,190.0,75.0,1678659565
Rain,heavy intensity rain,285.62,10000.0,10.29,210.0,75.0,1678659866
Rain,moderate rain,285.62,10000.0,10.29,210.0,75.0,1678660167
Rain,moderate rain,285.62,10000.0,10.29,210.0,75.0,1678660468
Clouds,broken clouds,285.52,10000.0,10.29,210.0,75.0,1678660769
Clouds,broken clouds,285.52,10000.0,10.29,210.0,75.0,1678661070
Clouds,broken clouds,285.52,10000.0,10.29,210.0,75.0,1678661396
Clouds,broken clouds,285.39,10000.0,10.29,210.0,75.0,1678661696
Clouds,broken clouds,285.39,10000.0,10.29,210.0,75.0,1678661997
Clouds,broken clouds,285.39,10000.0,10.29,210.0,75.0,1678662298
Clouds,broken clouds,285.47,10000.0,5.14,200.0,75.0,1678662599
Clouds,broken clouds,285.47,10000.0,5.14,200.0,75.0,1678662901
Clouds,broken clouds,285.47,10000.0,5.14,200.0,75.0,1678663202
Clouds,broken clouds,285.7,10000.0,12.35,210.0,75.0,1678663503
Clouds,broken clouds,285.61,10000.0,12.35,210.0,75.0,1678663804
Clouds,broken clouds,285.58,10000.0,12.35,210.0,75.0,1678664105
Clouds,broken clouds,285.58,10000.0,12.35,210.0,75.0,1678664406
Clouds,broken clouds,285.58,10000.0,12.35,210.0,75.0,1678664707
Clouds,broken clouds,285.66,10000.0,12.35,210.0,75.0,1678665008
